"QMP_type","QMP_ratio","RepOrg"
"Selection",0.664535064935065,"Original"
"Selection",0.993506493506494,"Original"
"Selection",0.5,"Original"
"Selection",0.5,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.253246753246753,"Original"
"Selection",0.253246753246753,"Original"
"Selection",0.00649350649350649,"Original"
"Selection",0.5,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.5,"Original"
"Selection",0.5,"Original"
"Selection",0.5,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.00649350649350649,"Original"
"Selection",0.00649350649350649,"Original"
"Selection",0.5,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.5,"Original"
"Selection",0.746753246753247,"Original"
"Selection",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.253246753246753,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.253246753246753,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.746753246753247,"Original"
"Quantification",0.746753246753247,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.253246753246753,"Original"
"Quantification",0.746753246753247,"Original"
"Quantification",0.746753246753247,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.993506493506494,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.746753246753247,"Original"
"Quantification",0.5,"Original"
"Quantification",0.993506493506494,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.335464935064935,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.5,"Original"
"Quantification",0.00649350649350649,"Original"
"Quantification",0.993506493506494,"Original"
"Quantification",0.00649350649350649,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",0.5,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",0.0625,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",0.0625,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",0.0625,"Original"
"Modification",0.0625,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",0.0625,"Original"
"Modification",NA,"Original"
"Modification",0.0625,"Original"
"Modification",0.0625,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Modification",NA,"Original"
"Total",0.203896103896104,"Original"
"Total",0.105194805194805,"Original"
"Total",0.335464935064935,"Original"
"Total",0.105194805194805,"Original"
"Total",0.302597402597403,"Original"
"Total",0.203896103896104,"Original"
"Total",0.5,"Original"
"Total",0.253246753246753,"Original"
"Total",0.00649350649350649,"Original"
"Total",0.358955844155844,"Original"
"Total",0.314935064935065,"Original"
"Total",0.234296103896104,"Original"
"Total",0.401298701298701,"Original"
"Total",0.234296103896104,"Original"
"Total",0.185932467532468,"Original"
"Total",0.358955844155844,"Original"
"Total",0.288483116883117,"Original"
"Total",0.0769662337662338,"Original"
"Total",0.0769662337662338,"Original"
"Total",0.105194805194805,"Original"
"Total",0.203896103896104,"Original"
"Total",0.105194805194805,"Original"
"Total",0.105194805194805,"Original"
"Total",0.12987012987013,"Original"
"Total",0.335464935064935,"Original"
"Total",0.234296103896104,"Original"
"Total",0.335464935064935,"Original"
"Total",0.105194805194805,"Original"
"Total",0.5,"Original"
"Total",0.641044155844156,"Original"
"Total",0.641044155844156,"Original"
"Total",0.253246753246753,"Original"
"Total",0.455090909090909,"Original"
"Total",0.21801038961039,"Original"
"Total",0.401298701298701,"Original"
"Total",0.203896103896104,"Original"
"Total",0.5,"Original"
"Total",0.462,"Original"
"Total",0.234296103896104,"Original"
"Total",0.105194805194805,"Original"
"Total",0.203896103896104,"Original"
"Total",0.538,"Original"
"Total",0.203896103896104,"Original"
"Total",0.288483116883117,"Original"
"Total",0.582218181818182,"Original"
"Total",0.664535064935065,"Original"
"Total",0.275651948051948,"Original"
"Total",0.302597402597403,"Original"
"Total",0.234296103896104,"Original"
"Total",0.203896103896104,"Original"
"Total",0.0887116883116883,"Original"
"Total",0.00649350649350649,"Original"
"Total",0.554877922077922,"Original"
"Total",0.711516883116883,"Original"
"Total",0.365371428571429,"Original"
"Total",0.634628571428571,"Original"
"Total",0.335464935064935,"Original"
"Total",0.225807792207792,"Original"
"Total",0.288483116883117,"Original"
"Total",0.641044155844156,"Original"
"Total",0.5,"Original"
"Total",0.623376623376623,"Original"
"Total",0.105194805194805,"Original"
"Total",0.203896103896104,"Original"
"Total",0.462,"Original"
"Total",0.538,"Original"
"Total",0.335464935064935,"Original"
"Total",0.335464935064935,"Original"
"Total",0.253246753246753,"Original"
"Total",0.386098701298701,"Original"
"Total",0.158296103896104,"Original"
"Total",0.158296103896104,"Original"
"Total",0.302597402597403,"Original"
"Total",0.358955844155844,"Original"
"Total",0.302597402597403,"Original"
"Total",0.570472727272727,"Original"
"Total",0.105194805194805,"Original"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.993506493506494,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Definition",0.00649350649350649,"Replication"
"Operationalization",0.401298701298701,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.401298701298701,"Replication"
"Operationalization",0.401298701298701,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.401298701298701,"Replication"
"Operationalization",0.401298701298701,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.203896103896104,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Operationalization",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.253246753246753,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.253246753246753,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.335464935064935,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.335464935064935,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.335464935064935,"Replication"
"Selection",0.335464935064935,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.746753246753247,"Replication"
"Selection",0.335464935064935,"Replication"
"Selection",0.664535064935065,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.5,"Replication"
"Selection",0.00649350649350649,"Replication"
"Selection",0.253246753246753,"Replication"
"Selection",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.746753246753247,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.335464935064935,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.746753246753247,"Replication"
"Quantification",0.664535064935065,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.664535064935065,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.253246753246753,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.5,"Replication"
"Quantification",0.00649350649350649,"Replication"
"Quantification",0.00649350649350649,"Replication"
